YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,CANCELLED,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,1,4,7,US,704,LAX,CLT,1145,270,2125,1915,0,1,60,57,W,6,0,60,78,WSW,15,0
2015,1,4,7,US,833,CLT,STT,1145,213,1520,1618,0,1,55,94,S,8,0,81,62,E,20,0
2015,1,4,7,US,1753,CLT,JAX,1145,85,328,1310,0,1,55,94,S,8,0,78,71,SW,13,0
2015,1,4,7,US,1786,PHL,CLT,1145,107,449,1332,0,1,52,93,SSW,13,0,63,88,WSW,10,0
2015,1,4,7,US,1811,TPA,CLT,1145,100,507,1325,0,0,79,74,S,10,0,63,88,WSW,10,0
2015,1,4,7,US,1831,CLT,MIA,1145,130,650,1355,0,0,55,94,S,8,0,83,65,SSE,9,0
2015,1,4,7,US,1846,DCA,TPA,1145,142,814,1407,0,0,54,82,S,17,0,78,74,SSW,14,0
2015,1,4,7,WN,2766,BWI,TPA,1145,145,842,1410,0,1,54,90,WSW,9,0,78,74,SSW,14,0
2015,1,4,7,WN,2679,DCA,MKE,1145,130,634,1255,0,0,54,82,S,17,0,19,77,NNW,14,0
2015,1,4,7,WN,1619,DEN,LAS,1145,115,628,1240,0,1,12,73,W,3,0,,,,,
2015,1,4,7,WN,953,LAS,HOU,1145,180,1235,1645,0,1,50,27,SSE,5,0,52,53,NNW,12,0
2015,1,4,7,WN,1213,LAX,SLC,1145,105,590,1430,0,0,60,57,W,6,0,33,64,SW,5,0
2015,1,4,7,WN,4374,MDW,DEN,1145,160,895,1325,0,1,27,81,NW,18,0,14,71,CALM,0,0
2015,1,4,7,WN,2436,MDW,PHX,1145,235,1444,1440,0,0,27,81,NW,18,0,64,27,VAR,3,0
2015,1,4,7,WN,4287,MKE,FLL,1145,190,1243,1555,0,1,21,78,NW,16,0,81,72,SE,13,0
2015,1,4,7,WN,4099,MSY,FLL,1145,105,674,1430,0,1,59,62,NNW,12,0,80,74,SSE,12,0
2015,1,4,7,WN,3413,PHX,BUR,1145,90,369,1215,0,1,55,40,ENE,6,0,67,24,CALM,0,0
2015,1,4,7,WN,1037,PHX,LAS,1145,65,255,1150,0,1,55,40,ENE,6,0,50,27,SSE,5,0
2015,1,4,7,WN,1931,PHX,LAX,1145,85,370,1210,0,0,55,40,ENE,6,0,61,56,W,7,0
2015,1,4,7,WN,1766,PHX,ONT,1145,75,325,1200,0,1,55,40,ENE,6,0,67,25,N,3,0
2015,1,4,7,WN,1472,PHX,SAN,1145,70,304,1155,0,1,55,40,ENE,6,0,64,43,NW,7,0
2015,1,4,7,WN,1208,RNO,LAX,1145,80,391,1305,0,1,44,47,E,3,0,59,69,W,10,0
2015,1,4,7,WN,1588,SAT,SAN,1145,185,1129,1250,0,1,53,48,NNE,15,0,64,40,NNW,10,0
2015,1,4,7,WN,968,STL,MSY,1145,110,604,1335,0,1,22,68,WNW,24,0,59,64,NW,10,0
2015,1,4,7,WN,572,BDL,BWI,1145,75,283,1300,0,0,34,89,SE,5,0,57,83,SW,10,0
2015,1,4,7,WN,3929,BHM,DAL,1145,110,587,1335,0,0,52,61,WNW,15,0,36,48,NNW,14,0
2015,1,4,7,WN,1031,BWI,BDL,1145,65,283,1250,0,0,54,90,WSW,9,0,34,92,ESE,3,0
2015,1,4,7,AA,126,DFW,PHX,1145,160,868,1325,0,0,32,52,NNW,22,0,62,29,NNE,5,0
2015,1,4,7,AA,74,DFW,CLE,1145,150,1021,1515,0,0,32,52,NNW,22,0,37,79,WSW,17,0
2015,1,4,7,AA,1075,DCA,ORD,1145,130,612,1255,0,1,54,82,S,17,0,23,85,NW,15,0
2015,1,4,7,AA,1212,DFW,SDF,1145,115,733,1440,0,0,32,52,NNW,22,0,41,65,W,22,0
2015,1,4,7,AA,1080,ORD,EGE,1145,170,1007,1335,0,1,24,84,NW,17,0,28,64,CALM,0,0
2015,1,4,7,AA,1684,PSP,DFW,1145,170,1126,1635,0,1,60,26,CALM,0,0,37,46,N,9,0
2015,1,4,7,AA,2305,DFW,ORD,1145,130,802,1355,0,0,32,52,NNW,22,0,21,85,NNW,17,0
2015,1,4,7,AA,2372,MIA,DFW,1145,197,1121,1402,0,1,81,69,ESE,15,0,37,46,NNW,13,0
2015,1,4,7,AA,2419,LAX,DFW,1145,185,1235,1650,0,0,60,57,W,6,0,37,46,N,9,0
2015,1,4,7,AS,140,ANC,PDX,1145,210,1542,1615,0,0,11,73,CALM,0,0,47,93,SSE,10,0
2015,1,4,7,AS,670,SEA,AUS,1145,235,1770,1740,0,0,43,93,SSE,10,0,42,51,N,10,0
2015,1,4,7,B6,114,FLL,HPN,1145,173,1097,1438,0,0,80,71,SSE,16,0,48,100,CALM,0,0
2015,1,4,7,DL,853,RSW,DTW,1145,174,1084,1439,0,0,82,60,S,12,0,35,78,W,15,0
2015,1,4,7,DL,1151,MSP,SFO,1145,253,1589,1358,0,1,-2,60,WNW,15,0,54,62,CALM,0,0
2015,1,4,7,DL,1233,ORF,ATL,1145,115,516,1340,0,0,71,81,SW,16,0,64,73,WSW,9,0
2015,1,4,7,DL,1258,JAX,ATL,1145,75,270,1300,0,1,77,74,SSW,13,0,64,73,WSW,9,0
2015,1,4,7,DL,1472,TPA,ATL,1145,92,406,1317,0,0,79,74,S,10,0,64,73,WSW,9,0
2015,1,4,7,DL,1488,ATL,LGA,1145,133,762,1358,0,0,61,88,WSW,12,0,52,94,SSW,7,0
2015,1,4,7,DL,98,DEN,DTW,1145,164,1123,1629,0,0,12,73,W,3,0,34,87,WSW,12,0
2015,1,4,7,DL,2064,EWR,ATL,1145,153,746,1418,0,0,48,93,S,12,0,62,70,W,15,0
2015,1,4,7,DL,2132,SAT,ATL,1145,134,874,1459,0,0,53,48,NNE,15,0,62,70,W,15,0
2015,1,4,7,DL,1589,FLL,ATL,1145,122,581,1347,0,0,80,71,SSE,16,0,64,73,WSW,9,0
2015,1,4,7,EV,5101,BTR,ATL,1145,88,448,1413,0,1,56,62,NNW,8,0,62,70,W,15,0
2015,1,4,7,EV,5050,TRI,ATL,1145,68,227,1253,0,1,62,78,WSW,13,0,62,84,WSW,12,0
2015,1,4,7,EV,5413,ATL,HSV,1145,56,151,1141,0,0,61,88,WSW,12,0,50,66,W,9,0
2015,1,4,7,HA,185,OGG,HNL,1145,36,100,1221,0,0,77,52,N,13,0,77,43,NNW,15,0
2015,1,4,7,MQ,3045,ORD,TUL,1145,118,585,1343,0,1,24,84,NW,17,0,30,41,NNW,16,0
2015,1,4,7,MQ,3128,CVG,ORD,1145,85,265,1210,0,1,42,67,W,13,0,23,85,NW,15,0
2015,1,4,7,MQ,3343,DFW,FAR,1145,158,968,1423,0,1,32,52,NNW,22,0,-5,54,WNW,16,0
2015,1,4,7,MQ,3542,CHS,MIA,1145,99,489,1324,0,0,72,81,SW,16,0,83,65,SSE,9,0
2015,1,4,7,MQ,3662,TLH,MIA,1145,81,402,1306,0,1,72,87,S,6,0,83,65,SSE,9,0
2015,1,4,7,OO,2591,SJC,LAX,1145,80,308,1305,0,0,52,54,VAR,5,0,59,69,W,10,0
2015,1,4,7,OO,4634,IAH,SLC,1145,199,1195,1404,0,0,50,63,NNW,16,0,33,64,SW,5,0
2015,1,4,7,OO,4770,DIK,MSP,1145,105,481,1430,0,0,-9,68,NW,20,0,-1,54,WNW,20,0
2015,1,4,7,OO,7377,BTM,SLC,1145,82,358,1307,0,0,19,85,SSE,3,0,33,66,W,5,0
2015,1,4,7,DL,1167,TPA,JFK,1146,159,1005,1425,0,1,79,74,S,10,0,54,86,WSW,14,0
2015,1,4,7,EV,4725,BTR,IAH,1146,70,253,1256,0,0,56,62,NNW,8,0,52,57,N,16,0
2015,1,4,7,F9,908,RDU,TTN,1146,78,373,1304,0,1,63,84,WNW,10,0,52,93,SW,10,0
2015,1,4,7,OO,4794,LAX,PHX,1146,88,370,1414,0,1,60,57,W,6,0,64,27,VAR,3,0
2015,1,4,7,OO,5652,SFO,PSP,1147,87,421,1314,0,0,51,61,CALM,0,0,63,22,CALM,0,0
2015,1,4,7,DL,882,SEA,DTW,1147,248,1927,1855,0,0,43,93,SSE,10,0,28,86,W,20,0
2015,1,4,7,DL,2284,SLC,SMF,1147,102,532,1229,0,0,32,66,SSE,3,0,51,63,NE,8,0
2015,1,4,7,OO,4591,GRB,MSP,1148,70,252,1258,0,0,14,74,NNW,14,0,-2,57,WNW,16,0
2015,1,4,7,DL,2156,SYR,ATL,1148,154,794,1422,0,0,53,77,S,22,0,62,70,W,15,0
2015,1,4,7,EV,4276,BDL,ORD,1148,167,783,1335,0,1,34,89,SE,5,0,21,85,NNW,17,0
2015,1,4,7,EV,4738,BNA,ORD,1148,104,409,1332,0,0,48,61,W,10,0,21,85,NNW,17,0
2015,2,8,7,F9,1279,PHL,MCO,530,160,861,810,0,0,33,72,ESE,6,0,60,83,SSE,3,0
2015,2,8,7,MQ,3379,LEX,ORD,530,98,323,608,0,0,50,46,SSW,17,0,35,92,N,8,0
2015,2,8,7,OO,5249,DSM,IAH,530,162,802,812,0,0,39,76,N,12,0,63,90,S,8,0
2015,2,8,7,OO,5435,PSC,SFO,530,126,620,736,0,0,44,82,NNE,7,0,59,100,ENE,21,0.1
2015,2,8,7,B6,2001,BUF,JFK,535,88,301,703,0,0,23,88,ENE,14,0,37,82,ENE,8,0
2015,2,8,7,DL,2427,ATW,ATL,535,147,765,902,0,0,25,100,N,7,0,-10,50,NNE,15,0
2015,2,8,7,OO,5259,SAT,IAH,535,60,191,635,0,0,57,96,SSW,14,0,55,96,S,5,0
2015,2,8,7,DL,1069,OMA,ATL,540,144,821,904,0,0,35,85,NNW,17,0,46,93,WSW,8,0
2015,2,8,7,DL,1245,MSO,MSP,540,169,1013,929,0,0,36,100,SW,5,0,29,72,NNE,14,0
2015,2,8,7,UA,1596,SMF,DEN,540,140,909,900,0,0,59,94,ESE,8,0,59,28,NW,24,0
2015,2,8,7,OO,4838,GRB,ATL,540,145,774,905,0,0,27,96,NNE,16,0,46,93,WSW,8,0
2015,2,8,7,MQ,3680,MSN,ORD,540,55,108,635,0,0,32,88,N,8,0,35,92,N,8,0
2015,2,8,7,OO,5659,PDX,DEN,540,154,991,914,0,0,47,97,SSE,5,0,59,28,NW,24,0
2015,2,8,7,OO,6477,OMA,IAH,540,145,781,805,0,0,35,85,NNW,17,0,63,90,S,8,0
2015,2,8,7,OO,6285,MFR,DEN,540,160,964,920,0,0,44,93,CALM,0,0,59,28,NW,24,0
2015,2,8,7,OO,6292,SLC,DEN,540,94,391,714,0,0,41,86,SSE,7,0,49,36,CALM,0,0
2015,2,8,7,AA,90,DFW,ORD,543,137,802,800,0,0,52,93,S,12,0,35,89,NE,8,0
2015,2,8,7,AA,1249,MSP,ORD,543,92,334,715,0,0,27,75,N,7,0,35,92,CALM,0,0
2015,2,8,7,UA,1559,SFO,DEN,544,148,967,912,0,0,58,100,W,9,0,59,28,NW,24,0
2015,2,8,7,AA,1238,ORD,FLL,545,177,1182,942,0,0,35,92,NE,5,0,73,55,SE,14,0
2015,2,8,7,AA,2299,JFK,MIA,545,189,1089,854,0,0,36,73,E,7,0,72,53,ESE,12,0
2015,2,8,7,B6,917,BOS,JFK,545,77,187,702,0,1,27,92,N,9,0,37,82,ENE,8,0
2015,2,8,7,DL,1568,SYR,ATL,545,170,794,835,0,0,23,100,E,9,0,46,89,WSW,8,0
2015,2,8,7,DL,1952,DSM,ATL,545,139,743,904,0,0,39,76,N,12,0,46,93,WSW,8,0
2015,2,8,7,DL,2127,FLL,ATL,545,110,581,735,0,0,66,65,SE,8,0,41,73,CALM,0,0
2015,2,8,7,UA,328,GEG,DEN,545,140,836,905,0,0,43,80,S,6,0,59,28,NW,24,0
2015,2,8,7,UA,596,SEA,IAH,545,256,1874,1201,0,0,48,86,SE,5,0,75,57,SSW,13,0
2015,2,8,7,UA,1603,RSW,IAH,545,166,861,731,0,0,50,93,ENE,3,0,58,97,S,5,0
2015,2,8,7,US,403,IND,PHX,545,243,1488,748,0,0,50,68,SW,20,0,55,64,SE,3,0
2015,2,8,7,EV,5286,AEX,ATL,545,97,500,822,0,0,56,97,SSE,6,0,46,89,WSW,8,0
2015,2,8,7,EV,5362,SHV,ATL,545,98,551,823,0,0,56,87,SSE,8,0,46,89,WSW,8,0
2015,2,8,7,EV,6105,CLT,IAH,545,184,912,749,0,0,48,32,SW,13,0,58,97,S,5,0
2015,2,8,7,F9,365,MKE,DEN,545,161,896,726,0,0,35,82,N,7,0,49,36,CALM,0,0
2015,2,8,7,F9,117,MSP,DEN,545,129,680,654,0,0,27,75,N,7,0,37,54,SSE,13,0
2015,2,8,7,OO,4472,MKE,DTW,545,78,237,803,0,1,35,82,N,7,0,37,86,SSE,3,0
2015,2,8,7,OO,5433,SBA,LAX,545,56,89,641,0,0,61,90,CALM,0,0,59,94,W,7,0
2015,2,8,7,OO,5211,DRO,DEN,547,74,251,701,0,0,27,78,N,6,0,49,36,CALM,0,0
2015,2,8,7,OO,5579,MLI,ORD,547,62,139,649,0,0,32,92,NW,6,0,35,92,N,8,0
2015,2,8,7,UA,1194,LAX,DEN,549,142,862,911,0,0,60,93,W,7,0,59,28,NW,24,0
2015,2,8,7,AA,1205,EWR,MIA,550,187,1085,857,0,0,33,82,NNE,6,0,72,53,ESE,12,0
2015,2,8,7,DL,1404,LAX,SLC,550,118,590,848,0,0,60,93,W,7,0,46,76,S,6,0
2015,2,8,7,DL,1371,MCI,SLC,550,172,920,742,0,0,47,80,SW,13,0,41,86,SSE,8,0
2015,2,8,7,EV,4162,MCI,IAH,550,128,643,758,0,0,47,80,SW,13,0,58,97,S,5,0
2015,2,8,7,US,446,MCI,PHX,550,177,1044,747,0,0,47,80,SW,13,0,55,64,SE,3,0
2015,2,8,7,US,641,OMA,PHX,550,177,1037,747,0,0,35,85,NNW,17,0,55,64,SE,3,0
2015,2,8,7,US,1737,IAH,PHX,550,176,1009,746,0,0,58,93,S,3,0,55,64,SE,3,0
2015,2,8,7,US,1770,ORD,CLT,550,121,599,851,0,0,35,92,NE,5,0,54,34,SW,14,0
2015,2,8,7,EV,5501,VLD,ATL,550,56,208,646,0,0,37,93,CALM,0,0,42,67,WSW,3,0
2015,2,8,7,MQ,3534,ABI,DFW,550,53,158,643,0,0,51,74,SSW,13,0,52,93,S,10,0
2015,2,8,7,MQ,3597,CVG,DFW,550,174,812,744,0,0,49,48,SSW,14,0,53,93,S,10,0
2015,2,8,7,OO,4624,FAT,SLC,550,107,501,837,0,0,58,100,E,7,0,46,76,S,6,0
2015,2,8,7,MQ,3083,FNT,ORD,551,79,223,610,0,0,37,79,SE,3,0,35,92,N,8,0
2015,2,8,7,MQ,3377,MOB,DFW,553,117,539,750,0,0,45,100,SSE,6,0,53,93,S,10,0
2015,2,8,7,NK,224,ORD,LGA,553,127,733,900,0,0,35,92,NE,5,0,33,94,NE,16,0
2015,2,8,7,AA,1055,MCO,DFW,555,180,985,755,0,0,51,92,CALM,0,0,53,93,S,10,0
2015,2,8,7,AA,1028,DEN,ORD,555,149,888,924,0,0,42,45,SSE,7,0,35,89,NNE,8,0
2015,2,8,7,AA,1233,BOS,DFW,555,274,1562,929,0,0,27,92,N,9,0,60,78,S,14,0
2015,2,8,7,AA,2410,LAX,DFW,555,178,1235,1053,0,0,60,93,W,7,0,63,67,WSW,6,0
2015,2,8,7,DL,941,MCI,ATL,555,127,692,902,0,0,47,80,SW,13,0,46,93,WSW,8,0
2015,2,8,7,EV,2519,TYR,DFW,555,49,102,644,0,0,60,80,SSW,21,0,52,93,S,10,0
2015,2,8,7,WN,282,FNT,BWI,555,95,452,730,0,0,37,79,SE,3,0,32,73,CALM,0,0
2015,2,8,7,WN,4665,PVD,BWI,555,95,327,730,0,0,28,88,N,5,0,32,73,CALM,0,0
2015,2,8,7,EV,5313,EWN,ATL,555,100,433,735,0,0,50,57,SW,10,0,41,73,CALM,0,0
2015,2,8,7,MQ,3167,BNA,LGA,555,137,764,912,0,0,53,57,SSW,10,0,33,94,NE,16,0
2015,2,8,7,MQ,3338,GSP,DFW,556,179,862,755,0,0,48,37,SW,14,0,53,93,S,10,0
2015,2,8,7,AA,304,SLC,DFW,558,162,989,940,0,0,41,86,SSE,7,0,60,78,S,14,0
2015,2,8,7,DL,1591,ALB,DTW,558,117,489,755,0,0,13,74,N,9,0,35,85,CALM,0,0
2015,2,8,7,MQ,3691,PIA,ORD,558,62,130,700,0,1,38,89,S,6,0,35,92,CALM,0,0
2015,2,8,7,OO,2631,ICT,ORD,558,117,588,755,0,1,37,93,SW,3,0,35,92,CALM,0,0
2015,2,8,7,AA,944,HOU,DFW,559,61,247,700,0,0,53,96,CALM,0,0,53,93,S,10,0
2015,2,8,7,AA,1039,MCI,DFW,559,106,460,745,0,0,47,80,SW,13,0,53,93,S,10,0
2015,2,8,7,AA,1094,SEA,DFW,559,231,1660,1150,0,0,48,86,SE,5,0,67,54,VAR,3,0
2015,2,8,7,UA,697,EWR,LAS,559,348,2227,847,0,0,33,82,NNE,6,0,63,50,SW,7,0
2015,2,8,7,MQ,3189,CID,DFW,559,141,685,820,0,0,30,100,NNW,10,0,57,87,S,12,0
2015,2,8,7,MQ,3251,MHK,DFW,559,101,431,740,0,0,46,63,W,6,0,53,93,S,10,0
2015,2,8,7,MQ,3698,MAF,DFW,559,66,309,705,0,0,55,37,W,13,0,53,93,S,10,0
2015,2,8,7,AA,72,DFW,MCO,600,142,985,922,0,0,52,93,S,10,0,68,55,S,7,0
2015,2,8,7,AA,233,BWI,MIA,600,167,946,847,0,0,31,72,CALM,0,0,72,53,ESE,12,0
2015,2,8,7,AA,171,JFK,LAX,600,382,2475,922,0,0,36,79,ENE,6,0,63,84,WNW,12,0
2015,2,8,7,AA,196,MIA,PHL,600,162,1013,842,0,0,67,70,E,6,0,38,65,NE,5,0
2015,2,8,7,AA,303,LGA,ORD,600,164,733,744,0,0,33,92,NE,10,0,35,92,CALM,0,0
2015,2,8,7,AA,281,MIA,DFW,600,200,1121,820,0,0,67,70,E,6,0,57,87,S,12,0
2015,2,8,7,AA,292,LAX,JFK,600,316,2475,1416,0,0,59,94,W,7,0,38,79,NNE,8,0
2015,2,8,7,AA,330,PBI,ORD,600,197,1144,817,0,0,68,59,E,12,0,35,89,NE,8,0
2015,2,8,7,AA,913,DCA,MIA,600,163,919,843,0,0,36,70,SSW,3,0,72,53,ESE,12,0
2015,2,8,7,AA,1078,ORD,MIA,600,183,1197,1003,0,0,35,92,N,8,0,76,50,ESE,13,0
2015,2,8,7,AA,1088,LAS,DFW,600,160,1055,1040,0,0,56,72,SW,7,0,63,67,WSW,6,0
2015,2,8,7,AA,1103,LGA,DFW,600,247,1389,907,0,0,33,92,NE,10,0,60,78,S,14,0
2015,2,8,7,AA,1219,MIA,LGA,600,174,1096,854,0,0,67,70,E,6,0,34,93,NE,9,0
2015,2,8,7,AA,1253,DCA,ORD,600,131,612,711,0,0,36,70,SSW,3,0,35,92,CALM,0,0
2015,2,8,7,AA,1297,LGA,MIA,600,193,1096,913,0,0,33,92,NE,10,0,74,50,SE,12,0
2015,2,8,7,AA,1345,TUL,DFW,600,73,237,713,0,0,,,,,,53,93,S,10,0
2015,2,8,7,AA,1462,ONT,DFW,600,179,1188,1059,0,0,60,86,N,3,0,63,67,WSW,6,0
2015,2,8,7,AS,342,SEA,OAK,600,118,671,758,0,0,47,90,SE,7,0,58,93,E,16,0.1
2015,2,8,7,AS,406,PDX,SJC,600,102,569,742,0,1,48,93,ESE,6,0,58,100,E,15,0.1
2015,2,8,7,AS,477,LAX,SEA,600,168,954,848,0,0,59,94,W,7,0,49,83,E,12,0
2015,2,8,7,AS,631,PHX,SEA,600,185,1107,805,0,0,56,62,ESE,6,0,49,83,E,12,0
2015,2,8,7,AS,683,DEN,SEA,600,189,1024,809,0,0,37,54,SSE,13,0,49,83,E,12,0
2015,2,8,7,AS,699,GEG,SEA,600,72,224,712,0,0,40,89,SE,6,0,48,86,SE,7,0
2015,2,8,7,B6,185,ROC,JFK,600,85,264,725,0,0,23,96,ENE,12,0,37,82,ENE,8,0
2015,2,8,7,B6,198,MCO,LGA,600,145,950,825,0,0,49,97,CALM,0,0,34,93,NE,9,0
2015,2,8,7,B6,115,SYR,JFK,600,83,209,723,0,0,22,100,ENE,10,0,37,82,ENE,8,0
2015,2,8,7,B6,130,RSW,JFK,600,161,1074,841,0,0,50,96,ENE,5,0,38,83,NE,6,0
2015,2,8,7,B6,154,PBI,JFK,600,154,1028,834,0,0,68,59,E,12,0,38,83,NE,6,0
2015,2,8,7,B6,272,FLL,LGA,600,161,1076,841,0,0,67,63,SE,10,0,34,93,NE,9,0
2015,2,8,7,B6,371,LGA,FLL,600,183,1076,903,0,0,33,92,NE,10,0,73,55,SE,14,0
2015,2,8,7,B6,583,JFK,MCO,600,171,944,851,0,0,36,79,ENE,6,0,60,83,SSE,3,0
2015,2,8,7,B6,605,EWR,FLL,600,180,1065,900,0,0,33,85,NE,6,0,73,55,SE,14,0
2015,2,8,7,B6,447,OAK,LGB,600,80,353,720,0,0,57,93,NE,6,0,62,90,WNW,7,0
2015,2,8,7,AA,1573,TPA,DFW,600,173,929,753,0,0,54,77,CALM,0,0,53,93,S,10,0
2015,2,8,7,B6,962,SJU,BOS,600,248,1674,908,0,1,54,77,CALM,0,0,28,86,NNE,17,0
2015,2,8,7,B6,735,SFO,LGB,600,81,354,721,0,0,60,100,ENE,13,0,62,90,WNW,7,0
2015,2,8,7,B6,746,PSE,JFK,600,241,1617,901,0,1,72,78,CALM,0,0,39,82,NE,10,0
2015,2,8,7,B6,1306,ORD,JFK,600,127,740,907,0,0,35,92,N,8,0,39,82,NE,10,0
2015,2,8,7,B6,1502,FLL,JFK,600,163,1069,843,0,0,67,63,SE,10,0,38,83,NE,6,0
2015,2,8,7,B6,1543,EWR,PBI,600,170,1023,850,0,0,33,85,NE,6,0,70,59,E,13,0
2015,2,8,7,DL,173,ANC,SEA,600,212,1448,1032,0,0,5,37,NNE,20,0,56,64,E,8,0
2015,2,8,7,DL,508,ECP,ATL,600,73,240,813,0,0,41,96,CALM,0,0,46,89,WSW,8,0
2015,2,8,7,DL,750,BOS,JFK,600,80,187,720,0,1,27,93,N,8,0,37,82,ENE,8,0
2015,2,8,7,DL,771,MKE,ATL,600,134,669,914,0,0,35,82,N,7,0,46,93,WSW,8,0
2015,2,8,7,DL,849,MSY,ATL,600,88,425,828,0,0,56,84,S,6,0,46,89,WSW,8,0
2015,2,8,7,DL,894,FNT,ATL,600,150,645,830,0,0,37,82,CALM,0,0,46,89,WSW,8,0
2015,2,8,7,DL,977,ORD,ATL,600,131,606,911,0,0,35,92,N,8,0,46,93,WSW,8,0
2015,2,8,7,DL,1091,EWR,DTW,600,124,488,804,0,0,33,85,NE,6,0,37,86,SSE,3,0
2015,2,8,7,DL,1132,SEA,DTW,600,252,1927,1312,0,0,47,90,SE,7,0,42,76,N,7,0
2015,2,8,7,DL,1481,LIT,ATL,600,96,453,836,0,0,47,90,SE,7,0,46,89,WSW,8,0
2015,2,8,7,DL,1540,OKC,ATL,600,132,761,912,0,0,41,93,CALM,0,0,46,93,WSW,8,0
2015,2,8,7,DL,1602,LAS,ATL,600,228,1747,1248,0,0,56,72,SW,7,0,63,54,SW,15,0
2015,2,8,7,DL,1634,SEA,SLC,600,119,689,859,0,0,56,72,SW,7,0,46,76,S,6,0
2015,2,8,7,B6,721,BOS,PBI,600,205,1197,925,0,1,27,93,N,8,0,71,59,ESE,14,0
2015,2,8,7,DL,2276,MCO,LGA,600,153,950,833,0,0,49,97,CALM,0,0,34,93,NE,9,0
2015,2,8,7,DL,2359,SGF,ATL,600,125,563,905,0,0,49,83,SW,10,0,46,93,WSW,8,0
2015,2,8,7,DL,2365,EVV,ATL,600,90,350,830,0,0,50,77,SSW,13,0,46,89,WSW,8,0
2015,2,8,7,DL,2382,LEX,ATL,600,92,304,732,0,0,50,50,SSW,18,0,41,73,CALM,0,0
2015,2,8,7,DL,2418,XNA,ATL,600,112,589,852,0,0,50,50,SSW,18,0,46,89,WSW,8,0
2015,2,8,7,DL,2437,BOS,ATL,600,192,946,912,0,0,27,93,N,8,0,46,93,WSW,8,0
2015,2,8,7,DL,2458,ICT,ATL,600,137,782,917,0,0,36,86,CALM,0,0,46,93,WSW,8,0
2015,2,8,7,DL,2520,DEN,SLC,600,108,391,748,0,0,37,54,SSE,13,0,41,86,SSE,8,0
2015,2,8,7,DL,2596,MEM,ATL,600,86,332,826,0,0,77,94,W,7,0,46,89,WSW,8,0
2015,2,8,7,DL,2605,ALB,ATL,600,187,853,907,0,0,13,74,NNE,8,0,46,93,WSW,8,0
2015,2,8,7,DL,1179,STL,ATL,600,102,484,842,0,0,53,61,SW,12,0,46,89,WSW,8,0
2015,2,8,7,DL,1244,SRQ,ATL,600,99,444,739,0,0,49,93,E,3,0,41,73,CALM,0,0
2015,2,8,7,AA,1534,PDX,DFW,600,223,1616,1143,0,0,48,93,ESE,6,0,67,54,VAR,3,0
2015,2,8,7,DL,1700,LFT,ATL,600,99,503,839,0,0,53,96,CALM,0,0,46,89,WSW,8,0
2015,2,8,7,DL,1702,TPA,ATL,600,90,406,730,0,0,54,77,CALM,0,0,41,73,CALM,0,0
2015,2,8,7,DL,1731,SFO,SLC,600,111,599,851,0,0,60,100,ENE,13,0,46,76,S,6,0
2015,2,8,7,DL,1775,JAN,ATL,600,84,341,824,0,0,51,89,S,10,0,46,89,WSW,8,0
2015,2,8,7,DL,1853,MSN,ATL,600,128,707,908,0,0,31,92,NNE,10,0,46,93,WSW,8,0
2015,2,8,7,DL,1867,TUL,ATL,600,120,674,900,0,0,43,97,CALM,0,0,46,93,WSW,8,0
2015,2,8,7,DL,1922,LAS,DTW,600,238,1749,1258,0,0,56,72,SW,7,0,42,76,NW,3,0
2015,2,8,7,DL,1969,IND,ATL,600,104,432,744,0,0,49,71,SW,15,0,41,73,CALM,0,0
2015,2,8,7,DL,2030,MDW,ATL,600,121,591,901,0,0,37,89,ENE,7,0,46,93,WSW,8,0
2015,2,8,7,DL,2085,GEG,SLC,600,112,546,852,0,0,40,89,SE,6,0,46,76,S,6,0
2015,2,8,7,DL,2129,ROC,ATL,600,155,749,835,0,0,23,96,ENE,12,0,46,89,WSW,8,0
2015,2,8,7,DL,2154,LAX,ATL,600,251,1947,1311,0,0,59,94,W,7,0,65,48,WSW,15,0
2015,2,8,7,AS,73,SIT,JNU,600,49,95,649,0,0,59,94,W,7,0,14,88,CALM,0,0
2015,2,8,7,AS,81,SEA,ANC,600,229,1448,849,0,0,47,90,SE,7,0,5,39,NNE,18,0
2015,2,8,7,AS,162,FAI,ANC,600,78,261,718,0,0,47,90,SE,7,0,5,37,N,23,0
2015,2,8,7,AS,200,SEA,SJC,600,122,697,802,0,0,47,90,SE,7,0,60,93,ESE,18,0
2015,2,8,7,EV,2533,TYS,DFW,600,155,772,735,0,0,49,61,SSW,20,0,53,93,S,10,0
2015,2,8,7,EV,3960,MOT,DEN,600,130,604,710,0,0,10,84,ENE,8,0,49,36,CALM,0,0
2015,2,8,7,EV,4301,CHS,EWR,600,121,628,801,0,0,43,100,WSW,3,0,34,85,NNE,9,0
2015,2,8,7,EV,4371,HSV,IAH,600,132,595,812,0,0,51,80,SSW,9,0,63,90,S,8,0
