YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,CANCELLED,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,2,12,4,AA,1205,EWR,MIA,550,187,1085,857,0,0,29,75,S,6,0,66,54,VAR,5,0
2015,2,12,4,B6,115,SYR,JFK,550,83,209,713,0,0,24,100,WSW,9,0,31,76,SW,9,0
2015,2,12,4,DL,1371,MCI,SLC,550,172,920,742,0,0,11,64,N,10,0,37,76,SE,7,0
2015,2,12,4,DL,1404,LAX,SLC,550,118,590,848,0,0,59,29,ENE,3,0,40,70,ESE,6,0
2015,2,12,4,DL,1961,RIC,ATL,550,114,481,744,0,0,29,85,CALM,0,0,40,68,WNW,10,0
2015,2,12,4,US,1910,ORD,CLT,550,121,599,851,0,0,11,61,NNW,18,0,45,60,NNW,3,0
2015,2,12,4,US,438,IAH,PHX,550,176,1009,746,0,0,52,77,N,13,0,61,32,ENE,9,0
2015,2,12,4,US,482,MCI,PHX,550,177,1044,747,0,0,11,64,N,10,0,61,32,ENE,9,0
2015,2,12,4,US,641,OMA,PHX,550,177,1037,747,0,0,7,67,N,20,0,61,32,ENE,9,0
2015,2,12,4,US,658,ATL,CLT,550,66,226,656,0,0,42,60,NW,13,0,34,85,NNW,3,0
2015,2,12,4,WN,464,FNT,BWI,550,105,452,735,0,0,14,59,NW,13,0,33,78,CALM,0,0
2015,2,12,4,WN,4720,BNA,MCO,550,110,616,840,0,0,28,69,NNW,13,0,55,80,W,5,0
2015,2,12,4,WN,1023,BOS,MDW,550,180,861,750,0,0,17,68,N,5,0,11,56,NW,21,0
2015,2,12,4,EV,4862,MCI,IAH,550,130,643,800,0,0,11,64,N,10,0,52,69,N,14,0
2015,2,12,4,EV,5333,AVL,ATL,550,60,164,650,0,0,35,72,NNW,9,0,41,62,NW,10,0
2015,2,12,4,EV,5501,VLD,ATL,550,56,208,646,0,0,41,93,CALM,0,0,41,62,NW,10,0
2015,2,12,4,EV,4646,CHS,EWR,550,119,628,749,0,0,44,93,SW,7,0,29,78,SSW,5,0
2015,2,12,4,MQ,3161,XNA,DFW,550,75,280,705,0,0,23,81,NNW,8,0,38,62,N,14,0
2015,2,12,4,MQ,3534,ABI,DFW,550,53,158,643,0,0,42,51,N,10,0,37,65,N,10,0
2015,2,12,4,MQ,3597,CVG,DFW,550,174,812,744,0,0,27,64,NW,17,0,38,62,N,14,0
2015,2,12,4,MQ,3680,MSN,ORD,550,56,108,646,0,0,7,77,NNW,12,0,9,59,NNW,17,0
2015,2,12,4,OO,6204,BFL,DEN,550,149,845,919,0,0,48,86,ESE,6,0,50,32,SSW,16,0
2015,2,12,4,OO,6369,TUS,SFO,550,140,751,710,0,0,55,37,ENE,16,0,54,97,SSE,3,0
2015,2,12,4,OO,6465,SLC,LAX,550,125,590,655,0,0,36,79,SE,5,0,61,26,CALM,0,0
2015,2,12,4,UA,558,MSP,ORD,550,97,334,727,0,0,-2,69,NNW,9,0,8,55,NNW,22,0
2015,2,12,4,UA,665,MIA,EWR,550,176,1085,846,0,1,58,78,NW,3,0,30,79,WSW,7,0
2015,2,12,4,UA,1264,PBI,EWR,550,166,1023,836,0,0,52,83,CALM,0,0,30,79,WSW,7,0
2015,2,12,4,MQ,3083,FNT,ORD,551,79,223,610,0,0,14,59,NW,13,0,9,59,NNW,17,0
2015,2,12,4,EV,5290,ABY,ATL,553,57,145,650,0,0,39,89,CALM,0,0,41,62,NW,10,0
2015,2,12,4,MQ,3377,MOB,DFW,553,117,539,750,0,0,43,80,NW,6,0,38,62,N,14,0
2015,2,12,4,OO,4972,BOI,ORD,554,211,1437,1025,0,0,37,89,CALM,0,0,12,53,NNW,15,0
2015,2,12,4,AA,1055,MCO,DFW,555,180,985,755,0,0,45,93,CALM,0,0,38,62,N,14,0
2015,2,12,4,AA,1233,BOS,DFW,555,274,1562,929,0,0,17,68,N,5,0,42,40,NNE,20,0
2015,2,12,4,AA,2410,LAX,DFW,555,178,1235,1053,0,0,59,29,ENE,3,0,47,33,NNE,14,0
2015,2,6,5,AA,2400,LAX,DFW,5,169,1235,454,0,0,58,93,W,10,0,35,76,SSE,7,0
2015,2,6,5,US,2020,PHX,CLT,15,225,1773,600,0,0,60,62,ESE,5,0,22,46,S,5,0
2015,2,6,5,F9,1298,PHX,CVG,15,205,1569,540,0,0,60,62,ESE,5,0,15,68,SSW,8,0
2015,2,6,5,AA,258,LAX,MIA,20,284,2342,804,0,0,58,93,W,10,0,64,67,N,6,0
2015,2,6,5,DL,806,SFO,MSP,20,220,1589,600,0,0,61,82,ESE,14,0,16,74,ESE,6,0
2015,2,6,5,NK,612,LAS,MSP,25,181,1299,526,0,1,53,59,S,9,0,15,74,SE,5,0
2015,2,6,5,AA,1112,SFO,DFW,30,189,1464,539,0,0,61,82,ESE,14,0,35,78,S,9,0
2015,2,6,5,US,448,SLC,CLT,30,225,1727,615,0,0,57,26,SSE,17,0,22,46,S,5,0
2015,2,6,5,US,1866,LAX,CLT,35,269,2125,804,0,0,58,93,W,10,0,27,36,SSE,5,0
2015,2,6,5,DL,1560,ANC,SEA,43,212,1448,515,0,0,23,32,NNE,29,0,55,86,S,9,0
2015,2,6,5,AA,1674,LAS,MIA,45,264,2174,809,0,0,53,59,S,9,0,64,67,N,6,0
2015,2,6,5,DL,1450,LAS,MSP,45,182,1299,547,0,0,53,59,S,9,0,15,74,SE,5,0
2015,2,6,5,DL,1646,PHX,ATL,45,202,1587,607,0,0,60,62,ESE,5,0,27,53,CALM,0,0
2015,2,6,5,AS,108,ANC,SEA,45,199,1448,504,0,0,23,32,NNE,29,0,55,86,S,9,0
2015,2,6,5,UA,1500,LAX,IAH,45,188,1379,553,0,0,58,93,W,10,0,42,85,NNE,3,0
2015,2,6,5,UA,1012,LAS,IAH,45,165,1222,530,0,0,53,59,S,9,0,42,85,NNE,3,0
2015,2,6,5,UA,1200,SFO,IAH,45,212,1635,617,0,0,61,82,ESE,14,0,42,89,N,3,0
2015,2,6,5,AS,122,ANC,PDX,50,214,1542,524,0,0,23,32,NNE,29,0,50,93,ESE,13,0
2015,2,6,5,DL,2440,SEA,MSP,55,191,1399,606,0,0,56,84,S,10,0,16,74,ESE,6,0
2015,2,6,5,NK,214,LAS,DFW,58,147,1055,525,0,0,53,59,S,9,0,35,78,S,9,0
2015,2,6,5,US,1772,LAS,CLT,59,243,1916,802,0,0,53,59,S,9,0,27,36,SSE,5,0
2015,2,6,5,NK,520,LAS,MCI,100,162,1139,542,0,0,52,59,S,10,0,29,72,SSW,15,0
2015,2,6,5,AA,115,LAX,MIA,105,285,2342,850,0,0,57,89,NNW,3,0,64,67,N,6,0
2015,2,6,5,DL,1434,LAX,MSP,105,215,1535,640,0,0,57,89,NNW,3,0,16,74,ESE,6,0
2015,2,6,5,F9,1284,LAS,ORD,105,215,1514,640,0,0,52,59,S,10,0,16,74,ESE,6,0
2015,2,6,5,DL,2324,SLC,ATL,106,212,1590,638,0,0,57,26,SSE,10,0,27,53,CALM,0,0
2015,2,6,5,AA,2406,LAX,DFW,110,166,1235,556,0,0,57,89,NNW,3,0,35,78,S,9,0
2015,2,6,5,AS,130,FAI,SEA,115,220,1533,555,0,0,-35,0,CALM,0,0,55,86,S,9,0
2015,2,6,5,NK,597,MSP,FLL,115,207,1487,542,0,0,14,74,CALM,0,0,55,86,S,9,0
2015,2,6,5,US,469,DEN,CLT,120,179,1337,619,0,0,,,,,,22,46,S,5,0
2015,2,6,5,NK,168,PHX,ORD,125,204,1440,549,0,1,59,55,E,7,0,15,74,SSW,6,0
2015,2,6,5,AS,136,ANC,SEA,130,200,1448,550,0,1,22,32,N,23,0,55,86,S,9,0
2015,2,6,5,AA,2211,PHX,MIA,131,235,1972,726,0,0,59,55,E,7,0,59,75,NNW,8,0
2015,2,6,5,NK,298,LAS,IAH,144,170,1222,634,0,1,52,59,S,10,0,42,89,N,3,0
2015,2,6,5,HA,17,LAS,HNL,145,375,2762,600,0,0,52,59,S,10,0,63,78,CALM,0,0
2015,2,6,5,NK,451,PBG,FLL,155,208,1334,523,0,0,-15,78,CALM,0,0,57,87,NNW,8,0
2015,2,6,5,UA,1531,SJU,EWR,156,255,1608,511,0,0,73,84,CALM,0,0,10,63,WSW,9,0
2015,2,6,5,NK,972,PHX,DFW,200,123,868,503,0,0,60,49,ESE,6,0,35,78,S,9,0
2015,2,6,5,AS,114,ANC,SEA,215,200,1448,635,0,1,22,29,N,26,0,56,80,S,12,0
2015,2,6,5,NK,647,IAG,FLL,238,184,1176,542,0,0,10,73,SW,18,0,57,87,NNW,8,0
2015,2,6,5,NK,374,BQN,FLL,410,155,983,545,0,0,,,,,,57,87,NNW,8,0
2015,2,6,5,B6,730,BQN,MCO,420,174,1129,614,0,0,,,,,,51,86,N,13,0
2015,2,6,5,B6,768,PSE,MCO,425,186,1179,631,0,0,,,,,,51,86,N,13,0
2015,2,6,5,AA,1342,ORD,MIA,500,179,1197,859,0,0,15,74,SSW,6,0,64,67,N,6,0
2015,2,6,5,DL,2489,FAR,MSP,500,81,223,621,0,0,,,,,,16,74,ESE,6,0
2015,2,6,5,AS,695,GEG,SEA,500,70,224,610,0,0,50,68,SSW,13,0,56,80,S,12,0
2015,2,6,5,US,602,ORD,PHX,500,231,1440,751,0,0,15,74,SSW,6,0,57,53,ESE,6,0
2015,2,6,5,US,1749,BOS,CLT,500,145,728,725,0,0,5,55,WNW,10,0,23,48,CALM,0,0
2015,2,6,5,US,1852,EWR,CLT,500,111,529,651,0,0,10,63,WSW,9,0,22,46,S,5,0
2015,2,6,5,US,1984,FLL,CLT,500,115,631,655,0,0,57,87,NNW,8,0,22,46,S,5,0
2015,2,6,5,EV,5326,BIS,MSP,500,85,386,625,0,0,73,88,ESE,7,0,16,74,ESE,6,0
2015,2,6,5,HA,102,HNL,ITO,500,49,216,549,0,0,62,78,VAR,3,0,29,94,WSW,9,0
2015,2,6,5,OO,5235,MKE,IAH,501,181,984,802,0,0,16,59,SSW,7,0,43,89,CALM,0,0
2015,2,6,5,HA,108,HNL,KOA,502,42,163,544,0,0,62,78,VAR,3,0,,,,,
2015,2,6,5,UA,216,EWR,IAH,503,242,1400,805,0,0,10,63,WSW,9,0,43,89,CALM,0,0
2015,2,6,5,AS,730,ANC,SEA,505,205,1448,930,0,0,18,30,N,21,0,55,89,SSW,5,0.1
2015,2,6,5,US,1982,DFW,CLT,505,143,936,828,0,0,35,78,S,9,0,27,36,SSE,5,0
2015,2,6,5,NK,103,BOS,MYR,505,140,738,725,0,0,5,55,WNW,10,0,27,59,NNE,5,0
2015,2,6,5,HA,206,HNL,OGG,505,36,100,541,0,0,62,78,VAR,3,0,27,59,NNE,5,0
2015,2,6,5,OO,7370,BJI,MSP,505,73,199,618,0,0,12,71,NE,7,0,16,74,ESE,6,0
2015,2,6,5,AA,1323,MCO,MIA,510,62,192,612,0,0,51,83,N,13,0,58,75,NNW,9,0
2015,2,6,5,DL,2524,DLH,MSP,510,70,144,620,0,0,15,64,NW,3,0,16,74,ESE,6,0
2015,2,6,5,US,1709,MSP,CLT,510,156,930,846,0,0,15,74,SE,5,0,27,36,SSE,5,0
2015,2,6,5,US,2061,TPA,CLT,510,96,507,646,0,0,50,74,NNE,10,0,22,46,S,5,0
2015,2,6,5,EV,5211,FSD,MSP,510,70,196,620,0,0,18,84,E,5,0,16,74,ESE,6,0
2015,2,6,5,OO,5393,MKE,ORD,510,49,67,559,0,0,16,59,SSW,7,0,15,74,SSW,6,0
2015,2,6,5,AA,1388,DFW,MIA,515,159,1121,854,0,0,35,78,S,9,0,64,67,N,6,0
2015,2,6,5,AA,2454,BOS,MIA,515,210,1258,845,0,0,5,55,WNW,10,0,64,67,N,6,0
2015,2,6,5,UA,1407,ORD,IAH,515,175,925,810,0,0,15,74,SSW,6,0,43,89,CALM,0,0
2015,2,6,5,US,646,SEA,PHX,515,164,1107,859,0,0,55,86,S,9,0,63,40,E,5,0
2015,2,6,5,US,1732,ORF,CLT,515,76,290,631,0,0,21,50,VAR,3,0,22,46,S,5,0
2015,2,6,5,US,1801,IAH,CLT,515,139,912,834,0,0,42,85,NNE,3,0,27,36,SSE,5,0
2015,2,6,5,US,2050,PIT,CLT,515,93,366,648,0,0,10,64,SSW,7,0,22,46,S,5,0
2015,2,6,5,US,1837,BWI,CLT,515,89,361,644,0,0,11,67,CALM,0,0,22,46,S,5,0
2015,2,6,5,EV,4126,MAF,IAH,515,85,429,640,0,0,33,91,CALM,0,0,42,89,N,3,0
2015,2,6,5,OO,5460,RDD,SFO,515,86,199,641,0,0,56,77,SSW,10,0,62,72,SE,18,0
2015,2,6,5,OO,7365,ABR,MSP,515,68,257,623,0,0,17,92,SE,3,0,16,74,ESE,6,0
2015,2,6,5,UA,1096,PHL,IAH,519,234,1325,813,0,0,15,49,W,10,0,43,89,CALM,0,0
2015,2,6,5,US,1724,RDU,PHL,519,76,337,635,0,0,19,54,CALM,0,0,15,49,W,9,0
2015,2,6,5,AA,89,IAH,MIA,520,137,964,837,0,1,42,85,NNE,3,0,64,67,N,6,0
2015,2,6,5,DL,1418,MCO,ATL,520,89,404,649,0,0,51,83,N,13,0,27,53,CALM,0,0
2015,2,6,5,DL,1608,BOI,MSP,520,175,1142,915,0,1,,,,,,20,71,E,5,0
2015,2,6,5,DL,2591,TPA,ATL,520,87,406,647,0,0,50,74,NNE,10,0,27,53,CALM,0,0
2015,2,6,5,EV,4288,MFE,IAH,520,72,316,632,0,0,52,80,NNE,6,0,42,89,N,3,0
2015,2,6,5,UA,468,SEA,SFO,520,137,679,737,0,0,55,86,S,9,0,63,72,SE,15,0
2015,2,6,5,US,425,PDX,PHX,520,150,1009,850,0,0,50,93,ESE,13,0,63,40,E,5,0
2015,2,6,5,US,560,MSP,PHX,520,202,1276,742,0,0,15,74,SE,5,0,57,53,ESE,6,0
2015,2,6,5,US,2062,MCO,CLT,520,97,468,657,0,0,51,83,N,13,0,22,46,S,5,0
2015,2,6,5,WN,2418,LAS,PHX,520,65,255,725,0,0,50,61,SSW,7,0,57,53,ESE,6,0
2015,2,6,5,OO,4779,DIK,MSP,520,113,481,813,0,0,,,,,,17,74,ENE,12,0
2015,2,6,5,OO,5484,BOI,SFO,520,115,522,615,0,0,56,40,ESE,14,0,62,72,SE,18,0
2015,2,6,5,EV,4671,HRL,IAH,521,72,295,633,0,0,52,86,N,8,0,42,89,N,3,0
2015,2,6,5,EV,4685,BRO,IAH,523,76,308,639,0,0,54,86,N,5,0,42,89,N,3,0
2015,2,6,5,HA,103,HNL,LIH,523,37,102,600,0,0,62,78,VAR,3,0,61,78,W,7,0
2015,2,6,5,DL,2517,VPS,ATL,524,70,250,734,0,0,31,69,NNE,7,0,29,47,CALM,0,0
2015,2,6,5,DL,823,CLT,ATL,525,77,226,642,0,0,21,48,CALM,0,0,27,53,CALM,0,0
2015,2,6,5,DL,2288,BHM,ATL,525,60,134,725,0,0,22,72,CALM,0,0,29,47,CALM,0,0
2015,2,6,5,DL,2294,GSO,ATL,525,82,306,647,0,0,15,64,SW,3,0,27,53,CALM,0,0
2015,2,6,5,US,843,RIC,CLT,525,77,257,642,0,0,15,64,SW,3,0,22,46,S,5,0
2015,2,6,5,MQ,3659,SGF,DFW,525,92,364,657,0,0,26,69,SSE,13,0,35,76,S,7,0
2015,2,6,5,OO,4541,LWS,SLC,525,93,461,758,0,0,51,63,E,6,0,56,24,S,23,0
2015,2,6,5,OO,6436,PDX,SFO,525,111,550,716,0,0,50,93,ESE,13,0,63,72,SE,15,0
2015,2,6,5,EV,4287,IAD,IAH,527,225,1190,812,0,0,11,67,CALM,0,0,43,89,CALM,0,0
2015,2,6,5,EV,4209,BTR,IAH,528,72,253,640,0,0,31,82,CALM,0,0,42,89,N,3,0
2015,2,6,5,AA,328,DEN,DFW,530,117,641,827,0,0,46,31,SW,10,0,39,70,S,12,0
2015,2,6,5,AA,1287,MSP,MIA,530,225,1501,1015,0,0,15,74,SE,5,0,72,59,NNE,9,0
2015,2,6,5,DL,844,SAV,ATL,530,68,214,638,0,0,29,54,NNE,6,0,27,53,CALM,0,0
2015,2,6,5,DL,1598,JAX,ATL,530,70,270,640,0,0,41,70,NNE,10,0,27,53,CALM,0,0
2015,2,6,5,DL,1906,HSV,ATL,530,65,151,735,0,0,25,63,CALM,0,0,29,47,CALM,0,0
2015,2,6,5,DL,1991,MSP,ATL,530,158,907,908,0,0,15,74,SE,5,0,36,31,SE,6,0
2015,2,6,5,DL,2222,TLH,ATL,530,68,223,638,0,0,40,53,NNE,5,0,27,53,CALM,0,0
2015,2,6,5,DL,2511,BNA,ATL,530,72,214,742,0,0,17,84,S,3,0,29,47,CALM,0,0
2015,2,6,5,UA,1491,SEA,DEN,530,158,1024,908,0,0,55,86,S,9,0,61,17,SW,13,0
2015,2,6,5,UA,1545,DFW,IAH,530,68,224,638,0,0,35,78,S,9,0,42,89,N,3,0
2015,2,6,5,NK,409,ORD,FLL,530,188,1182,938,0,0,15,74,SSW,6,0,69,68,N,10,0
2015,2,6,5,US,1901,RDU,CLT,530,57,130,627,0,0,19,54,CALM,0,0,22,46,S,5,0
2015,2,6,5,US,1909,BOS,PHL,530,89,280,659,0,0,5,55,WNW,10,0,15,49,W,9,0
2015,2,6,5,OO,6391,EUG,DEN,530,156,996,906,0,0,52,89,S,10,0.1,61,17,SW,13,0
2015,2,6,5,WN,141,ALB,MDW,530,160,717,710,0,0,-6,75,SSE,3,0,19,71,SSW,9,0
2015,2,6,5,EV,4208,SHV,IAH,530,60,192,630,0,0,33,70,CALM,0,0,42,89,N,3,0
2015,2,6,5,EV,5007,AGS,ATL,530,57,143,627,0,0,22,66,NE,3,0,27,53,CALM,0,0
2015,2,6,5,EV,5534,BTR,ATL,530,86,448,756,0,0,31,82,CALM,0,0,29,47,CALM,0,0
2015,2,6,5,F9,1279,PHL,MCO,530,160,861,810,0,0,15,49,W,10,0,56,69,N,16,0
2015,2,6,5,MQ,3379,LEX,ORD,530,98,323,608,0,1,15,74,S,5,0,16,71,SSW,7,0
2015,2,6,5,OO,5249,DSM,IAH,530,162,802,812,0,0,22,68,S,10,0,43,89,CALM,0,0
2015,2,6,5,OO,7423,BRD,MSP,530,49,114,619,0,0,17,84,NE,5,0,16,74,ESE,6,0
2015,2,6,5,OO,5467,ONT,SFO,530,88,363,658,0,1,32,69,NNW,10,0,62,72,SE,18,0
2015,2,6,5,OO,5435,PSC,SFO,530,126,620,736,0,0,44,100,N,6,0,63,72,SE,15,0
2015,2,6,5,AA,1433,SAT,DFW,534,66,247,640,0,0,44,71,CALM,0,0,35,76,S,7,0
2015,2,6,5,OO,7368,ESC,DTW,534,81,306,655,0,0,12,67,W,13,0,17,62,SW,10,0
2015,2,6,5,B6,2001,BUF,JFK,535,88,301,703,0,0,13,71,WSW,26,0,15,49,W,10,0
2015,2,6,5,DL,1121,PBI,ATL,535,110,545,725,0,0,58,81,NNW,12,0,29,47,CALM,0,0
2015,2,6,5,DL,1269,ORF,ATL,535,119,516,734,0,0,21,50,VAR,3,0,29,47,CALM,0,0
2015,2,6,5,DL,2427,ATW,ATL,535,147,765,902,0,1,10,67,WSW,7,0,36,31,SE,6,0
2015,2,6,5,UA,572,AUS,IAH,535,56,140,631,0,0,10,67,WSW,7,0,42,89,N,3,0
2015,2,6,5,US,1904,DCA,CLT,535,87,331,702,0,0,20,37,CALM,0,0,23,48,CALM,0,0
2015,2,6,5,WN,23,MDW,DCA,535,110,601,825,0,0,17,74,S,7,0,22,38,SW,12,0
2015,2,6,5,OO,5167,SAT,IAH,535,60,191,635,0,0,44,71,CALM,0,0,42,89,N,3,0
2015,2,6,5,EV,4557,CRP,IAH,536,62,201,638,0,0,46,76,NNE,8,0,42,89,N,3,0
2015,2,6,5,DL,2079,BOS,DTW,540,140,632,800,0,0,5,55,WNW,10,0,18,68,WSW,12,0
2015,2,6,5,DL,1069,OMA,ATL,540,144,821,904,0,0,27,72,SSE,14,0,36,31,SE,6,0
2015,2,6,5,DL,1245,MSO,MSP,540,169,1013,929,0,0,37,79,S,7,0,20,71,E,5,0
2015,2,6,5,EV,4568,LFT,IAH,540,60,201,640,0,0,34,82,N,6,0,42,89,N,3,0
2015,2,6,5,EV,4389,MEM,ORD,540,118,491,738,0,1,,,,,,16,74,SSW,8,0
2015,2,6,5,UA,1596,SMF,DEN,540,140,909,900,0,0,54,77,SSW,14,0,61,17,SW,13,0
2015,2,6,5,UA,1221,PDX,DEN,540,155,991,915,0,0,50,93,ESE,13,0,61,17,SW,13,0
2015,2,6,5,OO,4838,GRB,ATL,540,145,774,905,0,0,13,71,WSW,7,0,36,31,SE,6,0
2015,2,6,5,WN,3814,MKE,MCO,540,175,1066,935,0,0,16,59,SSW,7,0,59,58,NNE,20,0
2015,2,6,5,WN,4542,PHX,DEN,540,115,602,735,0,0,57,57,ESE,6,0,50,24,S,16,0
2015,2,6,5,WN,1156,PIT,ATL,540,130,526,750,0,0,10,64,SSW,7,0,29,47,CALM,0,0
2015,2,6,5,EV,5257,DHN,ATL,540,55,170,735,0,0,29,69,NNE,5,0,29,47,CALM,0,0
2015,2,6,5,MQ,3680,MSN,ORD,540,55,108,635,0,0,14,64,WSW,5,0,16,71,SSW,7,0
2015,2,6,5,OO,4984,OMA,IAH,540,145,781,805,0,0,27,72,SSE,14,0,43,89,CALM,0,0
2015,2,6,5,OO,6285,MFR,DEN,540,160,964,920,0,0,52,71,SSE,20,0.1,61,17,SW,13,0
2015,2,6,5,OO,6292,SLC,DEN,540,94,391,714,0,1,50,36,SE,9,0,50,24,S,16,0
2015,2,6,5,AA,90,DFW,ORD,543,137,802,800,0,0,35,78,S,9,0,18,71,SW,7,0
2015,2,6,5,AA,1249,MSP,ORD,543,92,334,715,0,0,15,74,SE,5,0,16,74,SSW,8,0
2015,2,6,5,EV,5123,MGM,ATL,543,52,147,735,0,0,27,69,NNW,5,0,29,47,CALM,0,0
2015,2,6,5,UA,1557,SFO,DEN,544,148,967,912,0,0,62,70,SSE,13,0,61,17,SW,13,0
2015,2,6,5,F9,161,MSN,DEN,544,145,826,709,0,0,14,64,WSW,5,0,50,24,S,16,0
2015,2,6,5,AA,1238,ORD,FLL,545,177,1182,942,0,0,15,74,SSW,6,0,69,68,N,10,0
2015,2,6,5,AA,2299,JFK,MIA,545,189,1089,854,0,1,14,49,WNW,13,0,64,67,N,6,0
2015,2,6,5,AA,2301,ORD,DFW,545,153,802,818,0,0,15,74,SSW,6,0,39,70,S,12,0
2015,2,6,5,B6,917,BOS,JFK,545,77,187,702,0,0,5,55,WNW,10,0,15,49,W,10,0
2015,2,6,5,DL,893,PHL,DTW,545,111,453,736,0,0,15,49,W,10,0,18,68,WSW,15,0
2015,2,6,5,DL,1568,SYR,ATL,545,170,794,835,0,0,7,67,S,8,0,34,37,ESE,6,0
2015,2,6,5,DL,1890,DFW,ATL,545,126,731,851,0,0,35,78,S,9,0,34,37,ESE,6,0
2015,2,6,5,DL,2127,FLL,ATL,545,110,581,735,0,0,57,87,NNW,8,0,29,47,CALM,0,0
2015,2,6,5,DL,2590,GSP,ATL,545,60,153,645,0,0,21,63,CALM,0,0,27,53,CALM,0,0
2015,2,6,5,UA,1532,GEG,DEN,545,141,836,906,0,0,50,68,SSW,13,0,61,17,SW,13,0
2015,2,6,5,UA,1603,RSW,IAH,545,166,861,731,0,0,52,74,N,8,0,42,89,CALM,0,0
2015,2,6,5,UA,559,LGA,IAH,545,250,1416,855,0,1,13,54,WNW,12,0,43,89,CALM,0,0
2015,2,6,5,UA,1101,SEA,IAH,545,258,1874,1203,0,0,55,86,S,9,0,50,74,VAR,3,0
2015,2,6,5,US,403,IND,PHX,545,243,1488,748,0,0,15,70,SSW,7,0,57,53,ESE,6,0
2015,2,6,5,US,410,DEN,PHX,545,122,602,747,0,0,46,31,SW,10,0,57,53,ESE,6,0
2015,2,6,5,WN,217,ROC,MDW,545,130,523,655,0,0,27,80,N,20,0,17,74,S,8,0
2015,2,6,5,WN,122,STL,HOU,545,140,687,805,0,0,25,53,S,5,0,46,83,CALM,0,0
2015,2,6,5,WN,1974,LAX,SFO,545,85,337,710,0,0,54,100,E,5,0,63,72,SE,15,0
2015,2,6,5,WN,2513,MHT,BWI,545,115,377,740,0,0,3,57,NW,9,0,15,56,SSW,5,0
2015,2,6,5,WN,595,PDX,PHX,545,160,1009,925,0,0,50,93,ESE,13,0,67,32,E,9,0
2015,2,6,5,WN,1511,PVD,MDW,545,175,842,740,0,0,3,57,WSW,5,0,19,71,SSW,9,0
2015,2,6,5,WN,252,PWM,BWI,545,125,452,750,0,0,-6,72,WSW,5,0,15,56,SSW,5,0
2015,2,6,5,WN,4457,BDL,ATL,545,175,859,840,0,0,5,55,NNW,7,0,34,37,ESE,6,0
2015,2,6,5,EV,4603,ORF,EWR,545,83,284,708,0,0,21,50,VAR,3,0,11,59,SW,8,0
2015,2,6,5,EV,5286,AEX,ATL,545,97,500,822,0,0,30,82,CALM,0,0,34,37,ESE,6,0
2015,2,6,5,EV,5362,SHV,ATL,545,98,551,823,0,0,33,70,CALM,0,0,34,37,ESE,6,0
2015,2,6,5,EV,5543,CAE,ATL,545,63,192,648,0,0,29,38,ENE,7,0,27,53,CALM,0,0
2015,2,6,5,EV,5894,ROC,IAD,545,82,288,707,0,0,10,61,SW,13,0,14,62,SSW,7,0
2015,2,6,5,EV,6105,CLT,IAH,545,184,912,749,0,0,21,48,CALM,0,0,42,89,CALM,0,0
2015,2,6,5,F9,117,MSP,DEN,545,129,680,654,0,0,15,74,SE,5,0,47,29,SSW,15,0
2015,2,6,5,F9,365,MKE,DEN,545,161,896,726,0,0,16,59,SSW,7,0,50,24,S,16,0
2015,2,6,5,OO,4472,MKE,DTW,545,78,237,803,0,0,16,59,SSW,7,0,18,68,WSW,12,0
2015,2,6,5,OO,5509,DFW,SFO,545,240,1464,745,0,1,35,78,S,9,0,63,72,SE,15,0
2015,2,6,5,OO,5433,SBA,LAX,545,56,89,641,0,0,56,90,ENE,7,0,54,100,ESE,8,0
2015,2,6,5,OO,5172,MLI,ORD,547,62,139,649,0,0,18,68,WSW,5,0,16,71,SSW,7,0
2015,2,6,5,OO,5211,DRO,DEN,547,74,251,701,0,0,25,81,CALM,0,0,50,24,S,16,0
2015,2,6,5,AA,1178,AUS,DFW,548,62,190,650,0,0,39,79,ESE,3,0,35,76,S,7,0
2015,2,6,5,HA,218,HNL,KOA,548,42,163,630,0,0,62,78,VAR,3,0,55,93,,0,0
2015,2,6,5,UA,1251,LAX,DEN,549,142,862,911,0,-8,,,,,,,,,,
2015,2,6,5,AA,1205,EWR,MIA,550,187,1085,857,0,0,10,63,WSW,9,0,64,67,N,6,0
2015,2,6,5,DL,1371,MCI,SLC,550,172,920,742,0,0,29,72,SSW,15,0,56,24,S,23,0
2015,2,6,5,DL,1404,LAX,SLC,550,118,590,848,0,0,54,100,E,5,0,54,28,S,9,0
2015,2,6,5,DL,1961,RIC,ATL,550,114,481,744,0,0,15,61,CALM,0,0,29,47,CALM,0,0
2015,2,6,5,EV,4162,MCI,IAH,550,128,643,758,0,0,29,72,SSW,15,0,42,89,CALM,0,0
2015,2,6,5,EV,4279,DTW,EWR,550,110,488,740,0,0,15,59,SW,12,0,11,59,SW,8,0
2015,2,6,5,UA,1297,CLE,IAH,550,195,1091,805,0,0,15,64,SW,14,0,43,89,CALM,0,0
